Noble Norfleet,"Price, Reynolds",7/02-- 7,7
Samaritan,"Price, Richard",2/03-- 7,7
Clockers,"Price, Richard",7/94-- 6.5,6.5
Freedomland,"Price, Richard",9/98-- 6,6
"Sterkarm Handshake, The","Price, Susan",6/01-- 7.8,7.8
Hellbent,"Priest, Cherie",11/11-- 6,6
"Extremes, The","Priest, Christopher",6/99-- 7.5,7.5
Blue Lonesome,"Pronzini, Bill",1/96-- 9,9
Silence,"Pronzini, Bill",11/08-- 9,9
Bleeders,"Pronzini, Bill",12/01-- 8.5,8.5
Boobytrap,"Pronzini, Bill",7/98-- 8.5,8.5
Camouflage,"Pronzini, Bill",6/11-- 8.5,8.5
Step to the Grave Easy,"Pronzini, Bill",7/02-- 8.5,8.5
Hellbox,"Pronzini, Bill",7/12-- 8.4,8.4
Hellbox,"Pronzini, Bill",7/12-- 8.4,8.4
Spook,"Pronzini, Bill",2/03-- 8.2,8.2
Deadfall,"Pronzini, Bill",12/97-- 8,8
Fever,"Pronzini, Bill",6/08-- 8,8
Hardcase,"Pronzini, Bill",10/95-- 8,8
In An Evil Time,"Pronzini, Bill",4/01-- 8,8
Nightshades,"Pronzini, Bill",12/97-- 8,8
Nothing But the Night,"Pronzini, Bill",7/99 -- 8,8
Quarry,"Pronzini, Bill",12/97-- 8,8
Quicksilver,"Pronzini, Bill",12/97-- 8,8
Schemers,"Pronzini, Bill",5/09-- 8,8
Sentinels,"Pronzini, Bill",7/96-- 8,8
"Wasteland of Strangers, A","Pronzini, Bill",7/97-- 8,8
Crazybone,"Pronzini, Bill",7/00-- 7.6,7.6
"Hidden, The","Pronzini, Bill",1/11-- 7.6,7.6
Bindlestiff,"Pronzini, Bill",12/97-- 7.5,7.5
Bones,"Pronzini, Bill",12/97-- 7.5,7.5
Breakdown,"Pronzini, Bill",12/97-- 7.5,7.5
Illusions ,"Pronzini, Bill",7/97-- 7.5,7.5
Jackpot,"Pronzini, Bill",12/97-- 7.5,7.5
Snowbound,"Pronzini, Bill",12/97-- 7.5,7.5
"Stalker, The","Pronzini, Bill",12/97-- 7.5,7.5
"Alias Man, The","Pronzini, Bill",10/04-- 7.4,7.4
Games,"Pronzini, Bill",12/97-- 7,7
Masques,"Pronzini, Bill",12/95-- 7,7
Sleuths,"Pronzini, Bill",2/99-- 7,7
Tormentor,"Pronzini, Bill",11/01-- 7,7
Blow Back,"Pronzini, Bill",12/97-- 6.5,6.5
Labyrinth,"Pronzini, Bill",12/97-- 6.5,6.5
Creature!,"Pronzini, Bill",7/98-- 5,5
Acts of Mercy,"Pronzini, Bill & Barry Malzberg",12/97-- 7,7
"Running of Beasts, The","Pronzini, Bill & Barry Malzberg",12/97-- 7,7
Twospot,"Pronzini, Bill & Collin Wilcox",12/97-- 7,7
Duo,"Pronzini, Bill & Marcia Muller",12/98-- 6,6
"Crimes of Jordan Wise, the","Pronzoni, Bill",6/06-- 9,9
Savages,"Pronzoni, Bill",7/07-- 7,7
Blue Angel,"Prose, Francine",4/00-- 7.6,7.6
"Shipping News, The","Proulx, E. Annie",12/95-- 7,7
Bad Medicine,"Proulx, Suzanne",7/01-- 7,7
When Wallflowers Die,"Prowell, Sandra West",9/96-- 9,9
"Killing of Monday Brown, The","Prowell, Sandra West",1/99-- 7.7,7.7
By Evil Means,"Prowell, Sandra West",9/96-- 7,7
"Palm Beach Story, The","Pulitzer, Roxanne",12/95-- 6,6
"Golden Compass, The","Pullman, Philip",11/00-- 7.2,7.2
"Subtle Knife, The","Pullman, Philip",11/00-- 7.2,7.2
"Amber Spy Glass, The: BkIII His Dark Materials","Pullman, Philip",12/00-- 7,7
Perfect Killer,"Purdue, Lewis",9/05-- 7,7
"Last Don, The","Puzo, Mario",7/96-- 7.5,7.5
Omerta,"Puzo, Mario",7/00-- 7,7
"Fortunate Pilgrim, The","Puzo, Mario",4/97-- 6,6
Taking Lives,"Pye, Michael",5/99-- 7.9,7.9
Mason and Dixon,"Pynchon, Thomas",5/97-- 6,6
"Spirit Cabinet, The","Quarrington, Paul",6/01-- 7,7
"Campaign, The","Quayle, Marilyn & Nancy Taylor Northcroft",8/96-- 7,7
"Third Circle, The","Quick, Amanda",8/08-- 7.8,7.8
Paid Companion,"Quick, Amanda",6/04-- 7.3,7.3
Don't Look Back,"Quick, Amanda",6/02-- 7.2,7.2
Slightly Shady,"Quick, Amanda",4/01-- 6,6
One True Thing,"Quindlen, Anna",10/94-- 9,9
Black and Blue,"Quindlen, Anna",7/98-- 7.9,7.9
Blessings,"Quindlen, Anna",10/02-- 7.3,7.3
My Ishmael,"Quinn, Daniel",12/97-- 7,7
After Dachau,"Quinn, Daniel",4/01-- 6,6
The 500,"Quirk, Matthew",8/12-- 7.9,7.9
The 500,"Quirk, Matthew",8/12-- 7.9,7.9
Flame Wat,"Quittner, Joshua & Michells Slatalla",4/99-- 7,7
"Book of Q, The","Rabb, Jonathan",7/01-- 8,8
"Overseer, The","Rabb, Jonathan",7/98-- 7.5,7.5
Rosa,"Rabb, Jonathan",3/05-- 7.4,7.4
"Crossing Guard, The","Rabe, David",11/95-- 7,7
Snow Angel,"Racina, Thom",8/99-- 8.5,8.5
Hidden Agenda,"Racina, Thom",11/99-- 7.4,7.4
Floating in the most Peculiar Way,"Racine, David",8/99-- 6,6
"Sacrifice of Tamar, The","Ragen, Naomi",2/95-- 7,7
"Memory Room, The","Rakow, Mary",4/02-- 6,6
Fighting Gravity,"Rambach, Peggy",4/01-- 7.3,7.3
"Gravity of Shadows, The","Ramus, David",7/98-- 7,7
Thief of Light,"Ramus, David",9/95-- 7,7
Sword of Winter,"Randall, Marta",No,
Murder is the Deal of the Day,"Randisi, Robert & Christine Matthews",3/99-- 7.5,7.5
Arch Angels,"Randisi, Robert J.",3/04-- 9.5,9.5
East of the Arch,"Randisi, Robert J.",11/02-- 9.5,9.5
Blood on the Arch,"Randisi, Robert J.",4/02-- 8.5,8.5
Murder is the Deal of the Day,"Randisi, Robert J. & Christine Matthews",11/02-- 8,8
"Same Time, Same Murder","Randisi, Robert J. & Christine Matthews",8/05-- 6,6
Bleeding Hearts,"Rankin, Ian",1/07-- 8.8,8.8
"Naming of the Dead, The","Rankin, Ian",5/07-- 8.7,8.7
Blood Hunt,"Rankin, Ian",4/06-- 8.5,8.5
Watchman ,"Rankin, Ian",12/07-- 7.5,7.5
"Impossible Dead, The","Rankin, Ian",11/11-- 7.2,7.2
Death is Not the End,"Rankin, Ian",8/00--7,7
"Falls, The","Rankin, Ian",12/01-- 7,7
Fleshmarket Alley,"Rankin, Ian",2/05-- 7,7
Set in Darkness,"Rankin, Ian",12/00-- 7,7
"Complaints, The","Rankin, Ian",4/11-- 6,6
Dead Souls,"Rankin, Ian",12/99-- 6,6
Doors Open,"Rankin, Ian",3/10-- 6,6
Exit Music,"Rankin, Ian",10/08-- 6,6
"Hanging Garden, The","Rankin, Ian",4/00-- 6,6
"Question of Blood, A","Rankin, Ian",4/04-- 6,6
Jesus Incident,"Ranson, Herbet",no,
Fictions and Lies,"Ratushinskaya, Irina",5/00-- 6,6
Chameleon,"Rautbord, Sugar",6/99-- 7.5,7.5
"Richmond Diary, The","Rawlinson, Peter",12/01-- 7.8,7.8
Dragon Prince,"Rawn, Melanie",7/93-- 8,8
Exiles Vol1 Ruins of Ambrai,"Rawn, Melanie",2/95-- 7,7
Skybowl Dragon Star: Book III,"Rawn, Melanie",8/94-- 6,6
The Star Scroll,"Rawn, Melanie",8/93-- 6,6
"Dragon Token ""Dragon Star""BkII","Rawn, Melanie",yes,
Stronghold:Dragon Star N1,"Rawn, Melanie",Yes,
"Half Line, The","Raymond, Jonathan",5/04-- 6,6
Murder Book,"Rayner, Richard",9/97-- 7.5,7.5
"Devil's Wind, The","Rayner, Richard",2/05-- 6.5,6.5
Billy Dead,"Reardon, Lisa",1/99-- 8.4,8.4
Star Wars: Darth Maul,"Reaves, Michael",4/01-- 7,7
"Pride of Princes, A Bk5 Chronicles of the Cheysuli","Reberson, Jennifer",3/98-- 7,7
Auriel Rising,"Redfern, Elizabeth",5/04-- 6,6
"Music of the Spheres, The","Redfern, Elizabeth",7/01-- 6,6
Something Dangerous,"Redmond, Patrick",12/99-- 6,6
"Deception, The","Reed, Barry",6/97-- 8,8
"Kingfisher's Call, The","Reed, John",4/02-- 7.8,7.8
Thiner Than Thou,"Reed, Kit",8/04-- 7,7
Bird Dog,"Reed, Philip",6/97-- 8,8
Low Rider,"Reed, Philip",7/98-- 7.4,7.4
Sister Alice,"Reed, Robert",2/04-- 7.4,7.4
Beyond the Veil of Stars,"Reed, Robert",7/94-- 7,7
"Remarkables, The","Reed, Robert",2/96-- 7,7
Sister Alice,"Reed, Robert",4/04-- 7,7
Beneath the Gated Sky,"Reed, Robert",9/97-- 6,6
"Dragons of Springplace, The","Reed, Robert",5/99-- 6,5
Hormone Jungle,"Reed, Robert",no,
"Book of Shadows, The","Reese, James",3/03-- 7.3,7.3
Topping from Below,"Reese, Laura",9/95-- 8,8
Doubting Thomas,"Reeves, Robert",6/98-- 7,7
Peeping Thomas,"Reeves, Robert",7/98-- 7,7
Bloodshift,"Reeves-Stevens, Garfield",3/97-- 7,7
Quicksilver,"Reeves-Stevens, Judith & Garfield",6/99-- 8,8
Icefire,"Reeves-Stevens, Judith & Garfield",8/98-- 7.4,7.4
"Day of Descent,The Alien Nation Bk1","Reeves-Stevens, Judith & Garfield",10/94-- 7,7
Star Trek : Federation,"Reeves-Stevens, Judith & Garfield",12/94-- 6,6
Opposing the System,"Reich, Charles A.",1/96-- 6,6
"Patriots Club, The","Reich, Christopher",9/05-- 8.5,8.5
Rules of Vengeance,"Reich, Christopher",9/09-- 8,8
"Devil's Banker, The","Reich, Christopher",10/03-- 7.6,7.6
Numbered Account,"Reich, Christopher",3/98-- 7.6,7.6
"First Billion, The","Reich, Christopher",9/02-- 7.1,7.1
"Runner, The","Reich, Christopher",5/00-- 7,7
Prince of Demons,"Reichert, Mickey Z ucker",7/97-- 7,7
Last of the Renshai Bk 1,"Reichert, Mickey Zucker",6/93-- 9,9
Legend of Nightfall,"Reichert, Mickey Zucker",2/94-- 9,9
Western Wizard Bk 2Last of the Renshai,"Reichert, Mickey Zucker",6/93-- 9,9
Child of Thunder Bk 3 Last of the Renshai,"Reichert, Mickey Zucker",7/93-- 8.5,8.5
Beyond Ragnawk Renshai Chronicles,"Reichert, Mickey Zucker",9/96-- 7,7
Death du Jour,"Reichs, Kathy",12/99-- 9,9
Fatal Voyage,"Reichs, Kathy",10/01-- 8.9,8.9
Monday Mourning,"Reichs, Kathy",7/04-- 8.8,8.8
Deja Dead,"Reichs, Kathy",10/97-- 8.5,8.5
206 Bones,"Reichs, Kathy",10/09-- 8,8
Deadly Decisions,"Reichs, Kathy",8/00-- 8,8
Flash And Bones,"Reichs, Kathy",10/11-- 8,8
Grave Secrets,"Reichs, Kathy",8/02-- 8,8
Break No Bones,"Reichs, Kathy",7/06-- 7.9,7.9
Cross Bones,"Reichs, Kathy",8/05-- 7.9,7.9
Devil Bones,"Reichs, Kathy",9/08-- 7.8,7.8
Bare Bones,"Reichs, Kathy",7/03-- 7.5,7.5
Virals,"Reichs, Kathy",2/11-- 7.4,7.4
Bones Are Forever,"Reichs, Kathy",10/12-- 7,7
Scarecrow Returns,"Reilly, Matthew",1/12-- 8.5,8.5
7 Deadly Wonders,"Reilly, Matthew",3/06-- 7.7,7.7
The Six Sacred Stones,"Reilly, Matthew",3/08-- 7.3,7.3
The 5 Greatest Warriors,"Reilly, Matthew",3/10-- 7,7
Scarecrow,"Reilly, Matthew J.",4/04-- 8.7,8.7
Ice Station,"Reilly, Matthew J.",12/99-- 7.8,7.8
Missing Links,"Reilly, Rick",7/96-- 6,6
Judgement Day,"Reinken, Patrick",7/96-- 9,9
Purgatory Road,"Reiss, Bob",4/96-- 6,6
Black Monday,"Reiss, R. Scott",3/07-- 7.8,7.8
"Risk, A","Remington, Stella",2/05-- 7,7
Not In the Flesh,"Rendell, Ruth",7/08-- 6,6
Road Rage,"Rendell, Ruth",9/97-- 7.5,7.5
"Rottweiler, The","Rendell, Ruth",2/05-- 7.5,7.5
Harm Done,"Rendell, Ruth",10/99-- 7,7
"Key to the Street, The","Rendell, Ruth",10/96-- 6.5,6.5
Speaker of Mandarian,"Rendell, Ruth",12/97-- 6.5,6.5
13 Steps Down,"Rendell, Ruth",3/06-- 6,6
"Sight for Sore Eyes, A","Rendell, Ruth",3/99-- 6,6
Simisola,"Rendell, Ruth",11/95-- 6,6
"St. Zita Society, The","Rendell, Ruth",9/12-- 6,6
End In Tears,"Rendell, Ruth",7/06-- 5,5
"Man from Primrose Lane, The","Renner, James",7/12-- 7,7
In Legend Born,"Resnick, Laura",12/98-- 8.5,8.5
"Destroyer Goddess, The: Part 2 In Fire Forged","Resnick, Laura",3/04-- 7,7
Inferno,"Resnick, Mike",1/96-- 7.5,7.5
Stalking the Vampire,"Resnick, Mike",9/08-- 7,7
Oracle,"Resnick, Mike",yes,
"Dark Bride, The","Restrepo, Laura",10/02-- 6,6
Spent Matches,"Reuben, Shelly",7/96-- 6,6
"Starlite Drive-in, The","Reynolds, Marjorie",10/97-- 8,8
"Gracious Plenty, A","Reynolds, Sheri",11/97-- 7.5,7.5
"Rapture of Canaan, The","Reynolds, Sheri",5/97-- 7,7
"Devil's Right Hand, The","Rhoades, J. D.",3/05-- 8.9,8.9
Good Day In Hell,"Rhoades, J. D.",5/06-- 7.5,7.5
Safe and Sound,"Rhoades, J. D.",7/07-- 7.3,7.3
"Velocity of Money, The","Rhodes, Stephen",10/97-- 7,7
Lasher,"Rice, Anne",12/93-- 8,8
Tale of the Body Thief,"Rice, Anne",7/93-- 8,8
"Vampire Lestat, The","Rice, Anne",93-- 8,8
Witching Hour,"Rice, Anne",5/93-- 8,8
"Wolf Gift, The","Rice, Anne",2/12-- 8,8
"Vampire Armand, The","Rice, Anne",12/98-- 7.9,7.9
"Vittorio, The Vampire","Rice, Anne",3/99-- 7.9,7.9
Blood and Gold,"Rice, Anne",10/01-- 7.8,7.8
Christ the Lord Out of Egypt,"Rice, Anne",1/06-- 7.7,7.7
Cry to Heaven,"Rice, Anne",11/97-- 7.5,7.5
Servant of the Bones,"Rice, Anne",7/96-- 7.5,7.5
Violin,"Rice, Anne",11/97-- 7.5,7.5
Blood Canticle,"Rice, Anne",11/03-- 7.4,7.4
Blackwood Farm,"Rice, Anne",11/02-- 7.2,7.2
Exit to Eden,"Rice, Anne",2/96-- 7,7
Memmoch the Devil,"Rice, Anne",8/95-- 7,7
Merrick,"Rice, Anne",11/00-- 7,7
Pandora,"Rice, Anne",3/98-- 7,7
Taltos,"Rice, Anne",10/94-- 7,7
Cry to Heaven,"Rice, Anne",11/95-- 6,6
"Feast of All Saints, The","Rice, Anne",10/93-- 5,5
Interview With the Vampire,"Rice, Anne",yes,
Mummy or Ramses the Damned,"Rice, Anne",No,
Queen of the Damned,"Rice, Anne",yes,
Belinda,"Rice, Anne (Anne Rampling)",1/98-- 7,7
Blind Fall,"Rice, Christopher",4/08-- 7.9,7.9
Light Befor Day,"Rice, Christopher",5/05-- 7.3,7.3
Density of Souls,"Rice, Christopher",10/00-- 7.1,7.1
"Snow Garden, The","Rice, Christopher",3/02-- 7,7
Summer Light,"Rice, Luanne",8/01-- 8.5,8.5
"Secret Hour, The","Rice, Luanne",3/03-- 7.8,7.8
Summer's Child,"Rice, Luanne",8/05-- 7.2,7.2
Follow the Stars Home,"Rice, Luanne",4/00-- 7,7
True Blue,"Rice, Luanne",8/02-- 7,7
Home Fires,"Rice, Luanne",12/95-- 5,5
Agent of Judgment,"Rice, Robert",11/00-- 7.5,7.5
Tender Offerings,"Rich, Meredith",9/94-- 5,5
Death for Desert,"Richard, T. Dawn",3/04-- 7.2,7.2
Prospect Street,"Richards, emilie",8/02-- 7.1,7.1
Dark Horse,"Richardson, Doug",2/97-- 7,7
Vanished,"Richardson, Kat",11/09-- 7.9,7.9
Underground,"Richardson, Kat",9/08-- 7.2,7.2
"Butler did it, The","Richman, Phyllis",8/97-- 7,7
Murder on the Gravy Train,"Richman, Phyllis",10/99-- 6.5,6.5
Who's Afraid of Virginia Ham,"Richman, Phyllis",6/01-- 6,6
Barney's Version,"Rickler, Mordecia",3/98-- 7,7
December,"Rickman, Phil",6/96-- 7.5,7.5
"prayer of the Night Shepherd, The","Rickman, Phil",11/04-- 7.2,7.2
Curew,"Rickman, Phil",1/97-- 7,7
Candle Night,"Rickman, Phil",10/95-- 5,5
Solider's Duty,"Ricks, Thomas E.",6/01-- 7.3,7.3
Stray Dogs,"Ridley, John",6/97-- 8,8
Those Who Walk In Darkness,"Ridley, John",7/03-- 7.8,7.8
Love is a Racket,"Ridley, John",8/98-- 7,7
In Conversation with the Mann,"Ridley, John",6/02-- 6,6
Free to Trade,"Ridpath, Michael",2/95-- 8,8
Where the Shadows Lie,"Ridpath, Michael",9/11-- 7,7
Bottom-Up Marketing,"Ries, Al & Jack Trout",9/96-- 7,7
Total Eclipse,"Rigbey, Liz",6/95-- 7,7
Summer Time,"Rigby, Liz",1/04-- 7.8,7.8
"Cranefly Orchid Murder, The","Riggs, Cynthia",7/02-- 7.5,7.5
Snow on the Roses,"Riggs, John R.",11/98-- 7.2,7.2
"Hymn Before Battle, A","Ringo, John",1/01-- 7.1,7.1
Eye of the Storm,"Ringo, John",10/09-- 6,6
Cold Spring,"Riordan, Rick",5/03-- 8,8
South Town,"Riordan, Rick",5/04-- 7.2,7.2
"Last King of Texas, The","Riordan, Rick",2/00-- 6,6
"Garden Town Affair, The","Ripley, Ann",5/99-- 6.5,6.5
Death of a Garden Pest,"Ripley, Ann",10/96-- 6,6
Springer's Gambit,"Ripley, W. L.",7/01-- 7,7
"Kiss of Fate, A","Ritney, Mary Jo",11/04-- 7,7
A Booke of Days,"Rivele, Stephen J.",2/97-- 8,8
Age of Dinosaurs,"Rivkin, J.F.",9/93-- 6.5,6.5
"Phalanx Dragon, The","Rizzi, Timothy",12/94-- 8,8
Night Stalker,"Rizzi, Timothy",1/98-- 7.5,7.5
Strike of the Cobra,"Rizzi, Timothy",1/98-- 7.5,7.5
To Trust a Stranger,"Robards, Karen",2/02-- 8.4,8.4
Bait,"Robards, Karen",8/04-- 8,8
Obsession,"Robards, Karen",4/07-- 8,8
Pursuit,"Robards, Karen",5/09-- 8,8
Vanished  ,"Robards, Karen",4/06-- 8,8
Walking After Midnight,"Robards, Karen",5/95-- 8,8
Ghost Moon,"Robards, Karen",8/00-- 7.8,7.8
Justice,"Robards, Karen",8/11-- 7.6,7.6
Paradise County,"Robards, Karen",12/00-- 7.6,7.6
Guilty,"Robards, Karen",4/08-- 7.5,7.5
Heartbreaker,"Robards, Karen",1/97-- 7.5,7.5
Hunter's Moon,"Robards, Karen",2/96-- 7.5,7.5
Whispers at Midnight,"Robards, Karen",3/03-- 7.5,7.5
Superstition,"Robards, Karen",7/05-- 7.1,7.1
Sleepwalker,"Robards, Karen",1/12-- 7,7
"Cross-Legged Knight, The","Robb, Candace",2/03-- 7,7
"Riddle of St.Leonard's, The","Robb, Candace",1/98-- 7,7
"Gift of Sanctuary, A","Robb, Candace",11/98-- 6.5,6.5
"Nun's Tale, The","Robb, Candace ",10/95-- 7,7
Creation In Death,"Robb, J. D.",11/07-- 8.5,8.5
Promises In Death,"Robb, J. D.",5/09-- 8.5,8.5
Purity in Death,"Robb, J. D.",9/02-- 8.2,8.2
Indulgence In Death,"Robb, J. D.",11/10-- 8,8
New York to Dallas,"Robb, J. D.",11/11-- 8,8
Delusion In Death,"Robb, J. D.",11/12-- 7.8,7.8
Strangers in Death,"Robb, J. D.",2/08-- 7.8,7.8
Delusion In Death,"Robb, J. D.",11/12-- 7.8,7.8
Imitation in Death,"Robb, J. D.",9/03-- 7.6,7.6
Born In Death,"Robb, J. D.",1/07-- 7.5,7.5
Ceremony in Death,"Robb, J. D.",1/01-- 7.5,7.5
Divided In Death,"Robb, J. D.",2/04-- 7.5,7.5
Fantasy In Death,"Robb, J. D.",4/10-- 7.5,7.5
Kindred In Death,"Robb, J. D.",12/09-- 7.5,7.5
Treachery In Death,"Robb, J. D.",4/11-- 7.5,7.5
Witness in Death,"Robb, J. D.",2/01-- 7.2,7.2
Celebrity In Death,"Robb, J. D.",3/12-- 7,7
Innocent in Death,"Robb, J. D.",5/07-- 7,7
Loyalty in Death,"Robb, J. D.",2/01-- 7,7
Salvation In Death,"Robb, J. D.",11/08-- 7,7
Celebrity In Death,"Robb, J. D.",3/12-- 7,7
Born In Death,"Robb, J. D.",12/06-- 6,6
Visions in Death,"Robb, J. D.: Nora Roberts",8/04-- 7.2,7.2
"Assassins Gallery, the","Robbins, David L.",11/06-- 8.2,8.2
War of the Rats,"Robbins, David L.",7/99-- 8.1,8.1
Liberation Road,"Robbins, David L.",1/05-- 7.8,7.8
Last Citadel,"Robbins, David L.",10/03-- 7.6,7.6
Souls to Keep,"Robbins, David L.",5/98-- 7.6,7.6
"Betrayal Game, the","Robbins, David L.",3/08-- 7.5,7.5
Terror Strike,"Robbins, David L.",2/97-- 7.5,7.5
Broken Jewel,"Robbins, David L.",2/10-- 7.4,7.4
Atlanta Run,"Robbins, David L.",11/97-- 7,7
Devil Strike,"Robbins, David L.",2/97-- 7,7
Memphis Run,"Robbins, David L.",11/97-- 7,7
"End of War, The","Robbins, David L.",8/01-- 6,6
Sin City,"Robbins, Harold",8/02-- 8,8
"Secret, The","Robbins, Harold",4/00-- 7.9,7.9
"Predators, The","Robbins, Harold",6/98-- 7.3,7.3
Tycoon,"Robbins, Harold",1/97-- 7,7
"Raiders, The","Robbins, Harold",2/95-- 6,6
"Looters, The","Robbins, Harold & Junius Podrug",11/07-- 8,8
"Betrayers, The","Robbins, Harold & Junius Podrug",10/04-- 7.8,7.8
Never Enough,"Robbins, Howard",10/01-- 8.2,8.2
Fierce Invalids from Hot Climates,"Robbins, Tom",6/00-- 7.2,7.2
Villa Incognito,"Robbins, Tom",5/03-- 6,6
Sword Sworn,"Roberson, Jenifer",5/03-- 7.2,7.2
Song of Homana Bk2 Chronicles of the Cheysuli,"Roberson, Jennifer",4/95-- 8,8
"Pride of Princes, A: Bk5 Chronicles of the Cheysuli","Roberson, Jennifer",8/98-- 7.4,7.4
Lady of the Forest,"Roberson, Jennifer",4/94-- 7,7
Legacy of the Sword Bk3 Chronicles of the Cheysuli,"Roberson, Jennifer",4/95-- 7,7
Shapechangers Bk1 Chronicles of the Cheysuli,"Roberson, Jennifer",4/95-- 7,7
"Bluest Blood, The","Roberts, Gillian",4/98-- 7,7
Till the End of Tom,"Roberts, Gillian",1/05-- 7,7
Whatever Doesn't Kill You,"Roberts, Gillian",4/01-- 7,7
Time and Trouble,"Roberts, Gillian",8/98-- 6.5,6.5
Helen Hath No Fury,"Roberts, Gillian",7/00-- 6,6
"Mummer's Curse, The","Roberts, Gillian",7/96-- 6,6
Time and Trouble,"Roberts, Gillian",10/98-- 6,6
Shantaram,"Roberts, Gregory David",11/04-- 7.5,7.5
"Typical American Town, A","Roberts, John Maddox",5/95-- 8,8
Islander,"Roberts, John Maddox",No,
"Flower Boy, The","Roberts, Karen",7/00-- 6,6
Kite World,"Roberts, Keith",No,
"Chinese Fire Drill, The","Roberts, Les",3/02-- 7.9,7.9
Another Fine Mess,"Roberts, Lora",11/02-- 6,6
Black Hills,"Roberts, Nora",9/09-- 9.5,9.5
"Witness, The","Roberts, Nora",5/12-- 9,9
Tribute,"Roberts, Nora",7/08-- 8.3,8.3
Blue Smoke,"Roberts, Nora",10/05-- 7.9,7.9
Sacred Sins,"Roberts, Nora",9/00-- 7.9,7.9
Chasing Fire,"Roberts, Nora",5/11-- 7.8,7.8
Blood Brothers,"Roberts, Nora",6/08-- 7.7,7.7
Angels Fall,"Roberts, Nora",7/06-- 7.5,7.5
Blue Dahlia,"Roberts, Nora",2/05-- 7.5,7.5
Carolina Moon,"Roberts, Nora",4/00-- 7.5,7.5
"Hollow, The","Roberts, Nora",7/08-- 7.5,7.5
Northern Lights,"Roberts, Nora",12/04-- 7.5,7.5
Three Fates,"Roberts, Nora",5/02-- 7.5,7.5
River Ends,"Roberts, Nora",5/99-- 7.3,7.3
Key of Knowledge,"Roberts, Nora",1/04-- 7.2,7.2
Midnight Bayou,"Roberts, Nora",11/01-- 7.2,7.2
Origin In Death,"Roberts, Nora",8/05-- 7.2,7.2
Brazen Virtue,"Roberts, Nora",2/11-- 7,7
Divine Evil,"Roberts, Nora",7/95-- 7,7
Hiden Riches,"Roberts, Nora",11/94-- 7,7
High Noon,"Roberts, Nora",7/07-- 7,7
"Reef, The","Roberts, Nora",2/99-- 7,7
Sacred Sins,"Roberts, Nora",11/96-- 7,7
Skin Deep,"Roberts, Nora",11/96-- 7,7
Chesapeake Blue,"Roberts, Nora",12/02-- 6,6
Sanctuary,"Roberts, Nora",5/97-- 6,6
"Villa, The","Roberts, Nora",4/01-- 6,6
Survivor In Death,"Roberts, Nora (J. D. Robb)",2/05-- 7.5,7.5
"Heir, The","Robertson, Paul",5/07-- 7.4,7.4
American Woman,"Robertson, R. Garcia Y",6/98-- 7,7
Above the Law,"Robin, Robert",1/97-- 6.5,6.5
Dark Beyond the Stars,"Robinson, Frank M.",10/93-- 7.5,7.5
Waiting,"Robinson, Frank M.",4/99-- 7.5,7.5
Pulse,"Robinson, Jeremy",6/09-- 7.8,7.8
"Sapphire Sea, The","Robinson, John B.",2/04-- 8.8,8.8
Secret of the Snow Leopard,"Robinson, John C.",6/99-- 7.6,7.6
"A Short, Sharp Shock","Robinson, Kim Stanley",4/97-- 7.5,7.5
Antarctica,"Robinson, Kim Stanley",7/98-- 7,7
Sixty Days and Counting,"Robinson, Kim Stanley",2/07-- 7,7
Blue Mars,"Robinson, Kim Stanley",5/96-- 6.5,6.5
Escape From Kathmandu,"Robinson, Kim Stanley",8/00-- 6,6
Green Mars,"Robinson, Kim Stanley",5/94-- 6,6
Icehenge,"Robinson, Kim Stanley",8/00-- 6,6
"Martians, The","Robinson, Kim Stanley",9/99-- 6,6
Red Mars,"Robinson, Kim Stanley",3/93-- 4,4
Unnatural Causes,"Robinson, Leah Ruth",9/99-- 9,9
First Cut,"Robinson, Leah Ruth",9/99-- 7.9,7.9
Blood Run,"Robinson, Leah Ruth",1/97-- 7.5,7.5
Drinker of Blood,"Robinson, Lynda S.",1/99-- 6.5,6.5
Eater of Souls,"Robinson, Lynda S.",6/97-- 6,6
Murder at the God's Gate,"Robinson, Lynda S.",6/95-- 6,6
U.S.S. Seawolf,"Robinson, Patrick",6/00-- 8,8
H. M. S. Unseen,"Robinson, Patrick",6/99-- 7.5,7.5
Kilo Class,"Robinson, Patrick",6/98-- 7.5,7.5
Hunter Killer,"Robinson, Patrick",5/05-- 7,7
Nimitz Class,"Robinson, Patrick",7/97-- 7,7
Ghost Force,"Robinson, Patrick",7/06-- 5,5
Cold is the Grave,"Robinson, Peter",12/00-- 9,9
Aftermath,"Robinson, Peter",10/01-- 8.7,8.7
Blood at the Root,"Robinson, Peter",11/97-- 8,8
Watching The Dark,"Robinson, Peter",1/13-- 8,8
Before the Poison,"Robinson, Peter",6/12-- 7.8,7.8
Playing With Fire,"Robinson, Peter",3/04-- 7.8,7.8
Before the Poison,"Robinson, Peter",6/12-- 7.8,7.8
Friend of the Devil,"Robinson, Peter",4/08-- 7.5,7.5
In A Dry Season,"Robinson, Peter",4/99-- 7.5,7.5
Innocent Graves,"Robinson, Peter",11/96-- 7.5,7.5
Innocent Graves,"Robinson, Peter",3/05-- 7.5,7.5
Close to Home,"Robinson, Peter",2/03-- 7,7
Bleed For Me,"Robotham, Michael",3/12-- 9.4,9.4
Lost  ,"Robotham, Michael",4/06-- 9,9
